REPORT_DATE_AS_YYYY-MM-DD,REF_WEEK_END,CFTC_NET_LONG,OPEN_INTEREST_ALL,PROD_MERC_POSITIONS_LONG_ALL,PROD_MERC_POSITIONS_SHORT_ALL,SWAP_POSITIONS_LONG_ALL,SWAP__POSITIONS_SHORT_ALL,SWAP__POSITIONS_SPREAD_ALL,M_MONEY_POSITIONS_LONG_ALL,M_MONEY_POSITIONS_SHORT_ALL,M_MONEY_POSITIONS_SPREAD_ALL,OTHER_REPT_POSITIONS_LONG_ALL,OTHER_REPT_POSITIONS_SHORT_ALL,OTHER_REPT_POSITIONS_SPREAD_ALL,TOT_REPT_POSITIONS_LONG_ALL,TOT_REPT_POSITIONS_SHORT_ALL,NONREPT_POSITIONS_LONG_ALL,NONREPT_POSITIONS_SHORT_ALL,OPEN_INTEREST_OLD,PROD_MERC_POSITIONS_LONG_OLD,PROD_MERC_POSITIONS_SHORT_OLD,SWAP_POSITIONS_LONG_OLD,SWAP__POSITIONS_SHORT_OLD,SWAP__POSITIONS_SPREAD_OLD,M_MONEY_POSITIONS_LONG_OLD,M_MONEY_POSITIONS_SHORT_OLD,M_MONEY_POSITIONS_SPREAD_OLD,OTHER_REPT_POSITIONS_LONG_OLD,OTHER_REPT_POSITIONS_SHORT_OLD,OTHER_REPT_POSITIONS_SPREAD_OLD,TOT_REPT_POSITIONS_LONG_OLD,TOT_REPT_POSITIONS_SHORT_OLD,NONREPT_POSITIONS_LONG_OLD,NONREPT_POSITIONS_SHORT_OLD,OPEN_INTEREST_OTHER,PROD_MERC_POSITIONS_LONG_OTHER,PROD_MERC_POSITIONS_SHORT_OTHER,SWAP_POSITIONS_LONG_OTHER,SWAP__POSITIONS_SHORT_OTHER,SWAP__POSITIONS_SPREAD_OTHER,M_MONEY_POSITIONS_LONG_OTHER,M_MONEY_POSITIONS_SHORT_OTHER,M_MONEY_POSITIONS_SPREAD_OTHER,OTHER_REPT_POSITIONS_LONG_OTHER,OTHER_REPT_POSITIONS_SHORT_OTHER,OTHER_REPT_POSITIONS_SPREAD_OTHER,TOT_REPT_POSITIONS_LONG_OTHER,TOT_REPT_POSITIONS_SHORT_OTHER,NONREPT_POSITIONS_LONG_OTHER,NONREPT_POSITIONS_SHORT_OTHER,CHANGE_IN_OPEN_INTEREST_ALL,CHANGE_IN_PROD_MERC_LONG_ALL,CHANGE_IN_PROD_MERC_SHORT_ALL,CHANGE_IN_SWAP_LONG_ALL,CHANGE_IN_SWAP_SHORT_ALL,CHANGE_IN_SWAP_SPREAD_ALL,CHANGE_IN_M_MONEY_LONG_ALL,CHANGE_IN_M_MONEY_SHORT_ALL,CHANGE_IN_M_MONEY_SPREAD_ALL,CHANGE_IN_OTHER_REPT_LONG_ALL,CHANGE_IN_OTHER_REPT_SHORT_ALL,CHANGE_IN_OTHER_REPT_SPREAD_ALL,CHANGE_IN_TOT_REPT_LONG_ALL,CHANGE_IN_TOT_REPT_SHORT_ALL,CHANGE_IN_NONREPT_LONG_ALL,CHANGE_IN_NONREPT_SHORT_ALL,PCT_OF_OPEN_INTEREST_ALL,PCT_OF_OI_PROD_MERC_LONG_ALL,PCT_OF_OI_PROD_MERC_SHORT_ALL,PCT_OF_OI_SWAP_LONG_ALL,PCT_OF_OI_SWAP_SHORT_ALL,PCT_OF_OI_SWAP_SPREAD_ALL,PCT_OF_OI_M_MONEY_LONG_ALL,PCT_OF_OI_M_MONEY_SHORT_ALL,PCT_OF_OI_M_MONEY_SPREAD_ALL,PCT_OF_OI_OTHER_REPT_LONG_ALL,PCT_OF_OI_OTHER_REPT_SHORT_ALL,PCT_OF_OI_OTHER_REPT_SPREAD_ALL,PCT_OF_OI_TOT_REPT_LONG_ALL,PCT_OF_OI_TOT_REPT_SHORT_ALL,PCT_OF_OI_NONREPT_LONG_ALL,PCT_OF_OI_NONREPT_SHORT_ALL,PCT_OF_OPEN_INTEREST_OLD,PCT_OF_OI_PROD_MERC_LONG_OLD,PCT_OF_OI_PROD_MERC_SHORT_OLD,PCT_OF_OI_SWAP_LONG_OLD,PCT_OF_OI_SWAP_SHORT_OLD,PCT_OF_OI_SWAP_SPREAD_OLD,PCT_OF_OI_M_MONEY_LONG_OLD,PCT_OF_OI_M_MONEY_SHORT_OLD,PCT_OF_OI_M_MONEY_SPREAD_OLD,PCT_OF_OI_OTHER_REPT_LONG_OLD,PCT_OF_OI_OTHER_REPT_SHORT_OLD,PCT_OF_OI_OTHER_REPT_SPREAD_OLD,PCT_OF_OI_TOT_REPT_LONG_OLD,PCT_OF_OI_TOT_REPT_SHORT_OLD,PCT_OF_OI_NONREPT_LONG_OLD,PCT_OF_OI_NONREPT_SHORT_OLD,PCT_OF_OPEN_INTEREST_OTHER,PCT_OF_OI_PROD_MERC_LONG_OTHER,PCT_OF_OI_PROD_MERC_SHORT_OTHER,PCT_OF_OI_SWAP_LONG_OTHER,PCT_OF_OI_SWAP_SHORT_OTHER,PCT_OF_OI_SWAP_SPREAD_OTHER,PCT_OF_OI_M_MONEY_LONG_OTHER,PCT_OF_OI_M_MONEY_SHORT_OTHER,PCT_OF_OI_M_MONEY_SPREAD_OTHER,PCT_OF_OI_OTHER_REPT_LONG_OTHER,PCT_OF_OI_OTHER_REPT_SHORT_OTHER,PCT_OF_OI_OTHER_REPT_SPREAD_OTHER,PCT_OF_OI_TOT_REPT_LONG_OTHER,PCT_OF_OI_TOT_REPT_SHORT_OTHER,PCT_OF_OI_NONREPT_LONG_OTHER,PCT_OF_OI_NONREPT_SHORT_OTHER,TRADERS_PROD_MERC_LONG_ALL,TRADERS_PROD_MERC_SHORT_ALL,TRADERS_SWAP_LONG_ALL,TRADERS_SWAP_SHORT_ALL,TRADERS_SWAP_SPREAD_ALL,TRADERS_M_MONEY_LONG_ALL,TRADERS_M_MONEY_SHORT_ALL,TRADERS_M_MONEY_SPREAD_ALL,TRADERS_OTHER_REPT_LONG_ALL,TRADERS_OTHER_REPT_SHORT_ALL,TRADERS_OTHER_REPT_SPREAD_ALL,TRADERS_TOT_REPT_LONG_ALL,TRADERS_TOT_REPT_SHORT_ALL,TRADERS_PROD_MERC_LONG_OLD,TRADERS_PROD_MERC_SHORT_OLD,TRADERS_SWAP_LONG_OLD,TRADERS_SWAP_SHORT_OLD,TRADERS_SWAP_SPREAD_OLD,TRADERS_M_MONEY_LONG_OLD,TRADERS_M_MONEY_SHORT_OLD,TRADERS_M_MONEY_SPREAD_OLD,TRADERS_OTHER_REPT_LONG_OLD,TRADERS_OTHER_REPT_SHORT_OLD,TRADERS_OTHER_REPT_SPREAD_OLD,TRADERS_TOT_REPT_LONG_OLD,TRADERS_TOT_REPT_SHORT_OLD,TRADERS_PROD_MERC_LONG_OTHER,TRADERS_PROD_MERC_SHORT_OTHER,TRADERS_SWAP_LONG_OTHER,TRADERS_SWAP_SHORT_OTHER,TRADERS_SWAP_SPREAD_OTHER,TRADERS_M_MONEY_LONG_OTHER,TRADERS_M_MONEY_SHORT_OTHER,TRADERS_M_MONEY_SPREAD_OTHER,TRADERS_OTHER_REPT_LONG_OTHER,TRADERS_OTHER_REPT_SHORT_OTHER,TRADERS_OTHER_REPT_SPREAD_OTHER,TRADERS_TOT_REPT_LONG_OTHER,TRADERS_TOT_REPT_SHORT_OTHER,CONC_GROSS_LE_4_TDR_LONG_ALL,CONC_GROSS_LE_4_TDR_SHORT_ALL,CONC_GROSS_LE_8_TDR_LONG_ALL,CONC_GROSS_LE_8_TDR_SHORT_ALL,CONC_NET_LE_4_TDR_LONG_ALL,CONC_NET_LE_4_TDR_SHORT_ALL,CONC_NET_LE_8_TDR_LONG_ALL,CONC_NET_LE_8_TDR_SHORT_ALL,CONC_GROSS_LE_4_TDR_LONG_OLD,CONC_GROSS_LE_4_TDR_SHORT_OLD,CONC_GROSS_LE_8_TDR_LONG_OLD,CONC_GROSS_LE_8_TDR_SHORT_OLD,CONC_NET_LE_4_TDR_LONG_OLD,CONC_NET_LE_4_TDR_SHORT_OLD,CONC_NET_LE_8_TDR_LONG_OLD,CONC_NET_LE_8_TDR_SHORT_OLD,CONC_GROSS_LE_4_TDR_LONG_OTHER,CONC_GROSS_LE_4_TDR_SHORT_OTHER,CONC_GROSS_LE_8_TDR_LONG_OTHER,CONC_GROSS_LE_8_TDR_SHORT_OTHER,CONC_NET_LE_4_TDR_LONG_OTHER,CONC_NET_LE_4_TDR_SHORT_OTHER,CONC_NET_LE_8_TDR_LONG_OTHER,CONC_NET_LE_8_TDR_SHORT_OTHER
2023-02-07,2023-02-10,0,136593,28768,20965,6031,63926,3889,0,0,0,55546,11272,7345,101579,107397,35014,29196,136593,28768,20965,6031,63926,3889,0,0,0,55546,11272,7345,101579,107397,35014,29196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  -18387,  -13573,   -4261,    1413,   -6553,   -1352,       0,       0,       0,     129,    -655,   -5196,  -18579,  -18017,     192,    -370,100.0,21.1,15.3,4.4,46.8,2.8,0.0,0.0,0.0,40.7,8.3,5.4,74.4,78.6,25.6,21.4,100.0,21.1,15.3,4.4,46.8,2.8,0.0,0.0,0.0,40.7,8.3,5.4,74.4,78.6,25.6,21.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     10,     14,.,      8,      5,      0,      0,      0,      7,.,      6,24,30,     10,     14,.,      8,      5,      0,      0,      0,      7,.,      6,     24,     30,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,56.3,35.3,64.0,56.3,48.7,34.5,56.2,53.9,56.3,35.3,64.0,56.3,48.7,34.5,56.2,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-07,2023-02-10,0,431938,223102,219463,3160,35118,21964,5710,26582,22546,78587,27000,65453,420522,418126,11416,13812,431938,223102,219463,3160,35118,21964,5710,26582,22546,78587,27000,65453,420522,418126,11416,13812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   24472,   20399,   17136,     312,     415,     817,   -4957,   -2849,    4770,    2601,    3044,    1220,   25162,   24553,    -690,     -81,100.0,51.7,50.8,0.7,8.1,5.1,1.3,6.2,5.2,18.2,6.3,15.2,97.4,96.8,2.6,3.2,100.0,51.7,50.8,0.7,8.1,5.1,1.3,6.2,5.2,18.2,6.3,15.2,97.4,96.8,2.6,3.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     39,     42,      7,      9,     16,      7,     10,     13,     12,     20,     27,101,103,     39,     42,      7,      9,     16,      7,     10,     13,     12,     20,     27,    101,    103,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,40.0,26.6,53.5,41.5,32.5,19.1,41.2,29.1,40.0,26.6,53.5,41.5,32.5,19.1,41.2,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,2023-02-17,0,142701,30805,24085,6725,64534,4821,0,0,0,57137,11766,8469,107957,113675,34744,29026,142701,30805,24085,6725,64534,4821,0,0,0,57137,11766,8469,107957,113675,34744,29026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    6108,    2037,    3120,     694,     608,     932,       0,       0,       0,    1591,     494,    1124,    6378,    6278,    -270,    -170,100.0,21.6,16.9,4.7,45.2,3.4,0.0,0.0,0.0,40.0,8.2,5.9,75.7,79.7,24.3,20.3,100.0,21.6,16.9,4.7,45.2,3.4,0.0,0.0,0.0,40.0,8.2,5.9,75.7,79.7,24.3,20.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,      9,     13,.,      8,      6,      0,      0,      0,      7,.,      7,23,32,      9,     13,.,      8,      6,      0,      0,      0,      7,.,      7,     23,     32,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,55.3,34.1,63.6,54.6,47.3,33.3,54.7,52.3,55.3,34.1,63.6,54.6,47.3,33.3,54.7,52.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,2023-02-17,0,455777,223390,240732,3181,34862,22853,5853,25291,27539,91737,23565,66035,440588,440877,15189,14900,455777,223390,240732,3181,34862,22853,5853,25291,27539,91737,23565,66035,440588,440877,15189,14900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   23839,     288,   21269,      21,    -256,     889,     143,   -1291,    4993,   13150,   -3435,     582,   20066,   22751,    3773,    1088,100.0,49.0,52.8,0.7,7.6,5.0,1.3,5.5,6.0,20.1,5.2,14.5,96.7,96.7,3.3,3.3,100.0,49.0,52.8,0.7,7.6,5.0,1.3,5.5,6.0,20.1,5.2,14.5,96.7,96.7,3.3,3.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     40,     40,      6,      9,     15,      5,     10,     11,     12,     19,     27,97,100,     40,     40,      6,      9,     15,      5,     10,     11,     12,     19,     27,     97,    100,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,38.3,26.4,51.5,41.2,30.2,18.5,38.5,28.5,38.3,26.4,51.5,41.2,30.2,18.5,38.5,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-21,2023-02-24,0,143973,33872,26059,6980,64790,4821,0,0,0,56947,11820,8607,111227,116097,32746,27876,143973,33872,26059,6980,64790,4821,0,0,0,56947,11820,8607,111227,116097,32746,27876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    1272,    3067,    1974,     255,     256,       0,       0,       0,       0,    -190,      54,     138,    3270,    2422,   -1998,   -1150,100.0,23.5,18.1,4.8,45.0,3.3,0.0,0.0,0.0,39.6,8.2,6.0,77.3,80.6,22.7,19.4,100.0,23.5,18.1,4.8,45.0,3.3,0.0,0.0,0.0,39.6,8.2,6.0,77.3,80.6,22.7,19.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     13,     15,.,      8,      6,      0,      0,      0,      7,.,      7,27,34,     13,     15,.,      8,      6,      0,      0,      0,      7,.,      7,     27,     34,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,54.6,33.8,63.1,54.3,46.4,33.0,54.0,52.0,54.6,33.8,63.1,54.3,46.4,33.0,54.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-21,2023-02-24,0,430682,214969,233040,3786,33469,20883,10016,18173,25770,81058,21211,62954,419436,415500,11246,15182,430682,214969,233040,3786,33469,20883,10016,18173,25770,81058,21211,62954,419436,415500,11246,15182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  -25095,   -8421,   -7692,     605,   -1393,   -1970,    4163,   -7118,   -1769,  -10679,   -2354,   -3081,  -21152,  -25377,   -3943,     282,100.0,49.9,54.1,0.9,7.8,4.8,2.3,4.2,6.0,18.8,4.9,14.6,97.4,96.5,2.6,3.5,100.0,49.9,54.1,0.9,7.8,4.8,2.3,4.2,6.0,18.8,4.9,14.6,97.4,96.5,2.6,3.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     38,     40,      5,      9,     14,      7,      8,     11,     11,     19,     25,93,96,     38,     40,      5,      9,     14,      7,      8,     11,     11,     19,     25,     93,     96,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,40.0,27.5,53.0,42.8,30.4,19.4,38.0,29.5,40.0,27.5,53.0,42.8,30.4,19.4,38.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-28,2023-03-03,0,147885,35008,25979,6857,67164,4821,0,0,0,59224,11999,8184,114094,118147,33791,29738,147885,35008,25979,6857,67164,4821,0,0,0,59224,11999,8184,114094,118147,33791,29738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    3912,    1136,     -80,    -123,    2374,       0,       0,       0,       0,    2277,     179,    -423,    2867,    2050,    1045,    1862,100.0,23.7,17.6,4.6,45.4,3.3,0.0,0.0,0.0,40.0,8.1,5.5,77.2,79.9,22.8,20.1,100.0,23.7,17.6,4.6,45.4,3.3,0.0,0.0,0.0,40.0,8.1,5.5,77.2,79.9,22.8,20.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     14,     14,.,      8,      6,      0,      0,      0,      7,.,      6,28,32,     14,     14,.,      8,      6,      0,      0,      0,      7,.,      6,     28,     32,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,54.3,34.5,62.6,54.3,46.6,33.7,54.1,52.2,54.3,34.5,62.6,54.3,46.6,33.7,54.1,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-28,2023-03-03,0,434238,210242,231661,3775,38051,25364,4216,16472,31147,88537,18707,60053,423334,421455,10904,12783,434238,210242,231661,3775,38051,25364,4216,16472,31147,88537,18707,60053,423334,421455,10904,12783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    3556,   -4727,   -1379,     -11,    4582,    4481,   -5800,   -1701,    5377,    7479,   -2504,   -2901,    3898,    5955,    -342,   -2399,100.0,48.4,53.3,0.9,8.8,5.8,1.0,3.8,7.2,20.4,4.3,13.8,97.5,97.1,2.5,2.9,100.0,48.4,53.3,0.9,8.8,5.8,1.0,3.8,7.2,20.4,4.3,13.8,97.5,97.1,2.5,2.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     39,     40,      7,      8,     15,      6,      8,     12,     12,     19,     27,96,98,     39,     40,      7,      8,     15,      6,      8,     12,     12,     19,     27,     96,     98,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,39.4,25.7,53.2,42.4,31.1,19.6,39.1,29.6,39.4,25.7,53.2,42.4,31.1,19.6,39.1,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-07,2023-03-10,0,131152,24288,23576,6490,56804,3168,0,0,0,55613,12444,7176,96735,103168,34417,27984,131152,24288,23576,6490,56804,3168,0,0,0,55613,12444,7176,96735,103168,34417,27984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  -16733,  -10720,   -2403,    -367,  -10360,   -1653,       0,       0,       0,   -3611,     445,   -1008,  -17359,  -14979,     626,   -1754,100.0,18.5,18.0,4.9,43.3,2.4,0.0,0.0,0.0,42.4,9.5,5.5,73.8,78.7,26.2,21.3,100.0,18.5,18.0,4.9,43.3,2.4,0.0,0.0,0.0,42.4,9.5,5.5,73.8,78.7,26.2,21.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     12,     16,.,      7,      5,      0,      0,      0,      6,.,      4,24,31,     12,     16,.,      7,      5,      0,      0,      0,      6,.,      4,     24,     31,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,55.5,33.3,63.9,55.1,46.6,33.1,54.2,51.8,55.5,33.3,63.9,55.1,46.6,33.1,54.2,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-07,2023-03-10,0,431983,198776,221239,3332,40837,26535,7343,19895,31281,92301,16397,62280,421848,418464,10135,13519,431983,198776,221239,3332,40837,26535,7343,19895,31281,92301,16397,62280,421848,418464,10135,13519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   -2255,  -11466,  -10422,    -443,    2786,    1171,    3127,    3423,     134,    3764,   -2310,    2227,   -1486,   -2991,    -769,     736,100.0,46.0,51.2,0.8,9.5,6.1,1.7,4.6,7.2,21.4,3.8,14.4,97.7,96.9,2.3,3.1,100.0,46.0,51.2,0.8,9.5,6.1,1.7,4.6,7.2,21.4,3.8,14.4,97.7,96.9,2.3,3.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     37,     38,      7,      8,     15,      5,     12,     13,     18,     16,     31,99,102,     37,     38,      7,      8,     15,      5,     12,     13,     18,     16,     31,     99,    102,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,37.9,26.9,51.5,42.8,29.4,21.2,37.4,31.3,37.9,26.9,51.5,42.8,29.4,21.2,37.4,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14,2023-03-17,0,435506,217169,213625,5541,44938,25985,4594,24748,28288,79767,20735,62313,423657,420632,11849,14874,435506,217169,213625,5541,44938,25985,4594,24748,28288,79767,20735,62313,423657,420632,11849,14874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    3523,   18393,   -7614,    2209,    4101,    -550,   -2749,    4853,   -2993,  -12534,    4338,      33,    1809,    2168,    1714,    1355,100.0,49.9,49.1,1.3,10.3,6.0,1.1,5.7,6.5,18.3,4.8,14.3,97.3,96.6,2.7,3.4,100.0,49.9,49.1,1.3,10.3,6.0,1.1,5.7,6.5,18.3,4.8,14.3,97.3,96.6,2.7,3.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     39,     42,      5,     10,     15,      4,     12,     12,     15,     19,     29,100,104,     39,     42,      5,     10,     15,      4,     12,     12,     15,     19,     29,    100,    104,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,36.0,27.5,49.4,42.2,28.2,21.0,37.8,30.5,36.0,27.5,49.4,42.2,28.2,21.0,37.8,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14,2023-03-17,0,133657,26066,24965,5881,56911,3456,0,0,0,55231,14055,7923,98557,107310,35100,26347,133657,26066,24965,5881,56911,3456,0,0,0,55231,14055,7923,98557,107310,35100,26347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    2505,    1778,    1389,    -609,     107,     288,       0,       0,       0,    -382,    1611,     747,    1822,    4142,     683,   -1637,100.0,19.5,18.7,4.4,42.6,2.6,0.0,0.0,0.0,41.3,10.5,5.9,73.7,80.3,26.3,19.7,100.0,19.5,18.7,4.4,42.6,2.6,0.0,0.0,0.0,41.3,10.5,5.9,73.7,80.3,26.3,19.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     13,     15,.,      7,      5,      0,      0,      0,      6,.,      7,26,33,     13,     15,.,      7,      5,      0,      0,      0,      6,.,      7,     26,     33,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,54.3,32.5,62.2,54.0,45.7,32.4,52.6,50.7,54.3,32.5,62.2,54.0,45.7,32.4,52.6,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-21,2023-03-24,0,137456,34148,26208,5121,56783,4052,0,0,0,52828,14384,7618,103767,109045,33689,28411,137456,34148,26208,5121,56783,4052,0,0,0,52828,14384,7618,103767,109045,33689,28411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    3799,    8082,    1243,    -760,    -128,     596,       0,       0,       0,   -2403,     329,    -305,    5210,    1735,   -1411,    2064,100.0,24.8,19.1,3.7,41.3,2.9,0.0,0.0,0.0,38.4,10.5,5.5,75.5,79.3,24.5,20.7,100.0,24.8,19.1,3.7,41.3,2.9,0.0,0.0,0.0,38.4,10.5,5.5,75.5,79.3,24.5,20.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     15,     15,.,      7,      5,      0,      0,      0,      6,.,      7,28,33,     15,     15,.,      7,      5,      0,      0,      0,      6,.,      7,     28,     33,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,52.2,31.5,61.2,51.9,44.5,31.3,52.2,49.2,52.2,31.5,61.2,51.9,44.5,31.3,52.2,49.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-21,2023-03-24,0,437454,212084,207416,9168,41638,21795,3899,19434,35189,73135,26438,68958,424228,420868,13226,16586,437454,212084,207416,9168,41638,21795,3899,19434,35189,73135,26438,68958,424228,420868,13226,16586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    1948,   -5085,   -6209,    3627,   -3300,   -4190,    -695,   -5314,    6901,   -6632,    5703,    6645,     571,     236,    1377,    1712,100.0,48.5,47.4,2.1,9.5,5.0,0.9,4.4,8.0,16.7,6.0,15.8,97.0,96.2,3.0,3.8,100.0,48.5,47.4,2.1,9.5,5.0,0.9,4.4,8.0,16.7,6.0,15.8,97.0,96.2,3.0,3.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     35,     35,      6,      9,     15,.,     11,     12,     10,     23,     27,93,94,     35,     35,      6,      9,     15,.,     11,     12,     10,     23,     27,     93,     94,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,37.2,29.0,51.3,45.6,30.5,23.4,39.2,32.7,37.2,29.0,51.3,45.6,30.5,23.4,39.2,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-28,2023-03-31,0,447347,208167,224128,13452,42452,21209,6958,15654,34991,81153,24953,68173,434103,431560,13244,15787,447347,208167,224128,13452,42452,21209,6958,15654,34991,81153,24953,68173,434103,431560,13244,15787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    9893,   -3917,   16712,    4284,     814,    -586,    3059,   -3780,    -198,    8018,   -1485,    -785,    9875,   10692,      18,    -799,100.0,46.5,50.1,3.0,9.5,4.7,1.6,3.5,7.8,18.1,5.6,15.2,97.0,96.5,3.0,3.5,100.0,46.5,50.1,3.0,9.5,4.7,1.6,3.5,7.8,18.1,5.6,15.2,97.0,96.5,3.0,3.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     37,     35,      8,      8,     15,      6,     11,     13,     14,     21,     29,101,97,     37,     35,      8,      8,     15,      6,     11,     13,     14,     21,     29,    101,     97,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,37.1,29.4,50.6,45.5,29.4,24.4,39.2,33.9,37.1,29.4,50.6,45.5,29.4,24.4,39.2,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-28,2023-03-31,0,141271,36657,27666,5148,58900,4184,0,0,0,53195,12266,7416,106600,110432,34671,30839,141271,36657,27666,5148,58900,4184,0,0,0,53195,12266,7416,106600,110432,34671,30839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    3815,    2509,    1458,      27,    2117,     132,       0,       0,       0,     367,   -2118,    -202,    2833,    1387,     982,    2428,100.0,25.9,19.6,3.6,41.7,3.0,0.0,0.0,0.0,37.7,8.7,5.2,75.5,78.2,24.5,21.8,100.0,25.9,19.6,3.6,41.7,3.0,0.0,0.0,0.0,37.7,8.7,5.2,75.5,78.2,24.5,21.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     16,     17,.,      7,      5,      0,      0,      0,      6,.,      6,28,34,     16,     17,.,      7,      5,      0,      0,      0,      6,.,      6,     28,     34,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,51.1,32.2,60.0,52.1,43.6,32.0,51.3,49.4,51.1,32.2,60.0,52.1,43.6,32.0,51.3,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
